gene_accession,cipmet0_S1,cipmet0none_S3,cipmet0none_S2,cipmet0_S2,cipmet0none_S1,cipmet0_S3
MEG_5336|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,8273.0,42671.0,30728.0,19993.0,20618.0,9477.0
MEG_2493|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,26.0,6.0,30.0,24.0,8.0
MEG_2646|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,18.0,8.0,28.0,105.0,19.0
MEG_7841|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YODB,1414.0,2588.0,2468.0,843.0,1592.0,1541.0
MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,0.0,17.0,90.0,18.0,21.0,20.0
MEG_4223|Drugs|Oxazolidinone|Oxazolidinone-resistant_23S_rRNA_mutation|O23S|RequiresSNPConfirmation,0.0,0.0,2.0,1.0,0.0,1.0
MEG_2529|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,17.0,0.0,43.0,21.0,14.0
MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,0.0,9.0,0.0,0.0,0.0
MEG_7462|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0.0,0.0,38.0,0.0,0.0,0.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,8719.0,20881.0,16727.0,7369.0,6892.0,11557.0
MEG_4360|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,71.0,99.0,0.0,0.0,0.0
MEG_1410|Drugs|betalactams|Class_A_betalactamases|BLAZ,21.0,0.0,65.0,0.0,0.0,0.0
MEG_2961|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,26.0,18.0,0.0,0.0,0.0,0.0
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,1370.0,2463.0,2385.0,866.0,1803.0,1523.0
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,990.0,1729.0,1585.0,643.0,1466.0,1198.0
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,609.0,979.0,1090.0,374.0,725.0,616.0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,1480.0,2367.0,2214.0,803.0,1764.0,1856.0
MEG_2732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,3249.0,5718.0,5504.0,2017.0,3957.0,3733.0
MEG_6018|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,159.0,0.0,28.0,36.0,0.0
MEG_6881|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,15.0
MEG_5245|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,0.0,0.0,41.0,0.0
MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,19.0,0.0,56.0,0.0,0.0,0.0
MEG_6895|Drugs|betalactams|Class_A_betalactamases|TEM,57.0,26.0,0.0,0.0,29.0,48.0
MEG_6676|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,24.0
MEG_3956|Drugs|betalactams|Class_C_betalactamases|MIR,0.0,0.0,13.0,0.0,0.0,0.0
MEG_702|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0.0,12.0,0.0,0.0,289.0,8.0
MEG_6846|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,25.0,16.0,0.0,16.0,22.0
MEG_6918|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,18.0,0.0,0.0,0.0,0.0
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.0,107.0,23.0,33.0,141.0,21.0
MEG_8238|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,44.0,939.0,348.0,30.0,86.0,42.0
MEG_7084|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0.0,0.0,38.0,0.0,33.0,0.0
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,85.0,22.0,144.0,73.0,5.0,271.0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,2095.0,3801.0,3779.0,1283.0,2680.0,2620.0
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,97.0,0.0,117.0,0.0,172.0,0.0
MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA,7655.0,13267.0,13550.0,4713.0,9424.0,9120.0
MEG_8635|Drugs|Lipopeptides|Colistin-resistant_mutant|PMRAR|RequiresSNPConfirmation,0.0,60.0,0.0,0.0,0.0,0.0
MEG_6028|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,18.0,0.0,17.0,58.0,6.0
MEG_7119|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,67.0
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,1537.0,2626.0,2719.0,963.0,1944.0,1961.0
MEG_2524|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,8.0,0.0,0.0,0.0
MEG_2551|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,10.0,0.0,0.0,0.0
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,1.0,0.0
MEG_910|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,0.0,9.0,0.0
MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,11.0,0.0,0.0,0.0
MEG_7598|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYB,0.0,0.0,52.0,0.0,0.0,0.0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,79.0,94.0,0.0,51.0,163.0
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,1913.0,3170.0,3125.0,1147.0,2481.0,2124.0
MEG_1119|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,116.0,0.0,168.0,0.0,449.0,0.0
MEG_4073|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRD,70.0,0.0,0.0,67.0,34.0,0.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,22.0,2.0,5.0,53.0,31.0,5.0
MEG_4356|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,122.0,0.0,60.0,172.0
MEG_7147|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,80.0,0.0,0.0
MEG_6763|Drugs|betalactams|Class_A_betalactamases|TEM,20.0,0.0,0.0,0.0,0.0,20.0
MEG_684|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEG,164.0,230.0,383.0,165.0,4659.0,136.0
MEG_4350|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,90.0,194.0,59.0,65.0,536.0
MEG_2591|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,58.0,0.0,0.0,0.0
MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,12.0,0.0,0.0,0.0,20.0
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,2615.0,4353.0,4576.0,1607.0,3210.0,3308.0
MEG_2527|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,0.0,20.0,34.0,0.0
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1.0,1.0,0.0,0.0,0.0,0.0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,691.0,375.0,1183.0,659.0,0.0,569.0
MEG_1324|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,25.0,0.0,0.0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,0.0,0.0,0.0,43.0
MEG_6432|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,12.0,0.0,0.0,0.0
MEG_5882|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,18.0,18.0,39.0,0.0,0.0,0.0
MEG_2536|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,0.0,0.0,5.0,0.0
MEG_4167|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKA,7542.0,13326.0,13367.0,4842.0,9448.0,9410.0
MEG_5390|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6027|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,26.0,0.0,16.0,0.0,0.0
MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0.0,0.0,40.0,0.0,0.0,42.0
MEG_7329|Drugs|Fosfomycin|Fosfomycin_target_mutation|UHPT|RequiresSNPConfirmation,7.0,0.0,12.0,0.0,16.0,0.0
MEG_7069|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,0.0,43.0,40.0,33.0,42.0,0.0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,0.0,52.0,107.0,0.0,1686.0,59.0
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,89.0,44.0,123.0,83.0,20.0,10.0
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,3589.0,5851.0,6132.0,2205.0,4136.0,3848.0
MEG_3191|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3891|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0.0,0.0,0.0,0.0,0.0,213.0
MEG_6414|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,64.0,131.0,0.0,0.0,0.0
MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,97.0,99.0,28.0,40.0,249.0
MEG_3866|Metals|Mercury_resistance|Mercury_resistance_protein|MERE,0.0,72.0,0.0,0.0,0.0,0.0
MEG_4708|Drugs|betalactams|Class_D_betalactamases|OXA,0.0,0.0,0.0,0.0,10.0,0.0
MEG_3200|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,2.0,0.0,0.0,0.0,0.0
MEG_4094|Drugs|Fosfomycin|Fosfomycin_target_mutation|MURA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,147.0,67.0,26.0,79.0,39.0
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4204|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,0.0,448.0,414.0,0.0,0.0,0.0
MEG_6105|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0,1.0,0.0,1.0
MEG_2520|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,5.0,0.0,0.0,0.0,0.0,12.0
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,6144.0,10489.0,9909.0,3725.0,7709.0,6706.0
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3.0,5.0,4.0,3.0,0.0,5.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,0.0,38.0,84.0,40.0,1316.0,0.0
MEG_2444|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CUID,0.0,194.0,0.0,0.0,0.0,0.0
MEG_6932|Drugs|betalactams|Class_A_betalactamases|TEM,72.0,32.0,18.0,0.0,41.0,94.0
MEG_1091|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,557.0,350.0,106.0,54.0,67.0,965.0
MEG_3833|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,39.0,0.0,73.0,0.0,0.0,0.0
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,425.0,1747.0,1319.0,786.0,1268.0,514.0
MEG_2671|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,136.0,254.0,254.0,89.0,169.0,164.0
MEG_7111|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,28.0,0.0,73.0
MEG_2445|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CUID,0.0,278.0,0.0,0.0,0.0,0.0
MEG_211|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,67.0,0.0,32.0,195.0,117.0,134.0
MEG_6910|Drugs|betalactams|Class_A_betalactamases|TEM,84.0,26.0,0.0,0.0,53.0,84.0
MEG_6548|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|SOXR|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,22.0,62.0,10.0,41.0,26.0,29.0
MEG_6424|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,0.0,0.0,0.0,16.0
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,7.0,11.0,11.0,4.0,12.0,19.0
MEG_372|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|ABEM,0.0,0.0,40.0,34.0,823.0,0.0
MEG_6539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|SMVA,0.0,150.0,0.0,0.0,0.0,0.0
MEG_7118|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,327.0,85.0,0.0,0.0,0.0
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,51.0,53.0,69.0,30.0,31.0,93.0
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,2242.0,3761.0,3875.0,1298.0,2843.0,2512.0
MEG_952|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,29.0,0.0,0.0,0.0
MEG_5361|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2120|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1144.0,1848.0,1675.0,757.0,1484.0,1371.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,5686.0,9616.0,9573.0,3470.0,7173.0,6457.0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,345.0,0.0,696.0,506.0,38.0,0.0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,0.0,0.0,0.0,0.0,0.0,13.0
MEG_5363|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,1.0,0.0,2.0,2.0
MEG_4337|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,80.0,93.0,0.0,0.0,79.0
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3975|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_7016|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.0,259.0,67.0,60.0,117.0,49.0
MEG_6762|Drugs|betalactams|Class_A_betalactamases|TEM,20.0,0.0,0.0,0.0,0.0,18.0
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,49.0,70.0,102.0,29.0,72.0,107.0
MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,4.0,0.0,0.0,0.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,27.0,209.0,86.0,44.0,112.0,58.0
MEG_6098|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2086|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,983.0,2134.0,1830.0,807.0,1367.0,1073.0
MEG_2694|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|EATAV|RequiresSNPConfirmation,0.0,1.0,19.0,0.0,0.0,0.0
MEG_7048|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,345.0,0.0,0.0,0.0,0.0,523.0
MEG_7110|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,0.0,102.0
MEG_6058|Drugs|MLS|23S_rRNA_methyltransferases|RLMH,97.0,0.0,155.0,107.0,235.0,0.0
MEG_303|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,0.0,9.0,0.0,0.0,0.0
MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,5664.0,9737.0,9297.0,3486.0,7821.0,6136.0
MEG_6639|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULIII,0.0,540.0,38.0,0.0,0.0,0.0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,511.0,6.0,0.0,0.0,18.0,791.0
MEG_3641|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,0.0,262.0,0.0,0.0,0.0
MEG_890|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,49.0,0.0,60.0,26.0,20.0
MEG_3221|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6687|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,30.0,0.0,0.0,0.0,0.0
MEG_7124|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,55.0,43.0,0.0,0.0,143.0
MEG_7461|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0.0,0.0,17.0,0.0,0.0,0.0
MEG_6955|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,9.0,0.0,37.0,48.0,0.0,0.0
MEG_3222|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA,7848.0,13418.0,13675.0,4671.0,10013.0,8616.0
MEG_681|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEE,0.0,0.0,170.0,87.0,0.0,0.0
MEG_5367|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_7041|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,500.0,0.0,0.0,0.0,0.0,679.0
MEG_6188|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,12.0,0.0,0.0,0.0
MEG_6440|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,6.0,0.0,0.0,0.0
MEG_5392|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,325.0,284.0,582.0,0.0,0.0,362.0
MEG_296|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,10.0,0.0,0.0,0.0,0.0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,27.0,67.0,25.0,104.0,31.0,28.0
MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,110.0,443.0,514.0,839.0,201.0,262.0
MEG_7082|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0.0,0.0,0.0,0.0,44.0,0.0
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0.0,160.0,40.0,0.0,0.0,370.0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,0.0,38.0,65.0,32.0,0.0,62.0
MEG_2787|Drugs|MLS|23S_rRNA_methyltransferases|ERMA,0.0,0.0,22.0,0.0,0.0,27.0
MEG_6862|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,20.0
MEG_2846|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,0.0,0.0,0.0,0.0,67.0
MEG_2441|Metals|Copper_resistance|Copper_resistance_protein|CUEP,0.0,31.0,0.0,0.0,0.0,0.0
MEG_7581|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,50.0,0.0,0.0,0.0,44.0,0.0
MEG_6939|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,26.0,0.0,0.0,0.0,0.0
MEG_2619|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,53.0,21.0,76.0,0.0,10.0
MEG_3737|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,2400.0,4245.0,4214.0,1526.0,3094.0,2672.0
MEG_6837|Drugs|betalactams|Class_A_betalactamases|TEM,22.0,0.0,0.0,0.0,0.0,34.0
MEG_3253|Biocides|Acid_resistance|Acid_resistance_protein|HDEA,2012.0,3267.0,3227.0,1172.0,2360.0,2117.0
MEG_1392|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,19.0,0.0,0.0
MEG_1096|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,578.0,294.0,100.0,42.0,60.0,884.0
MEG_694|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,0.0,0.0,51.0,0.0,365.0,0.0
MEG_3515|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNF,110.0,431.0,493.0,188.0,211.0,716.0
MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,37.0,0.0,32.0,135.0
MEG_2707|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRB,0.0,455.0,89.0,272.0,209.0,224.0
MEG_6046|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,355.0,634.0,699.0,210.0,471.0,451.0
MEG_1054|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,498.0,219.0,61.0,0.0,44.0,740.0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,1.0,0.0,0.0,0.0,0.0
MEG_3750|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,0.0,1456.0,1626.0,0.0,0.0,0.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,3434.0,6191.0,6424.0,2372.0,4352.0,4780.0
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,13794.0,25270.0,25864.0,8886.0,18865.0,17600.0
MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,100.0,273.0,377.0,114.0,119.0,500.0
MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,0.0,123.0,0.0,0.0,25.0
MEG_2987|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,33.0,138.0,125.0,40.0,33.0,198.0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,2870.0,4930.0,5346.0,1893.0,3563.0,3597.0
MEG_6836|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,18.0,18.0
MEG_4339|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,118.0,136.0,0.0,0.0,354.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,27.0,0.0,0.0,0.0
MEG_8146|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,142.0,0.0,0.0,0.0,0.0
MEG_3183|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,1.0,1.0,0.0,19.0,0.0
MEG_4328|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,64.0,64.0,0.0,26.0,174.0
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,3505.0,5873.0,6105.0,2125.0,4306.0,4387.0
MEG_1593|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,120.0,433.0,190.0,0.0,233.0,250.0
